Del_MAP	psi	nC_MAP	p_MAP
20.15	15.9060293744446	20	0.0116938053870192
20.16	15.9432324061032	20	0.0117027464664478
20.17	16.2216620101064	20	0.0118056700903874
20.18	16.249561350167	20	0.0118195476824604
20.19	16.267617101631	20	0.0118264766773619
20.2	16.3532755006961	20	0.0118581115121804
20.21	16.4097740828018	20	0.0118747678373549
20.22	16.4705483341692	20	0.0118939786653263
20.23	16.5388596270847	20	0.011923502627877
20.24	16.5489139460893	20	0.0119303187026044
20.25	16.5590440298669	20	0.0119374024918822
20.26	16.5707923899877	20	0.011946066334889
20.27	16.5832139856902	20	0.0119553865733911
20.28	16.5983561322408	20	0.0119673596107586
20.29	16.6135016140478	20	0.0119793329415148
20.3	16.6286512286066	20	0.0119913073384575
20.31	16.643804729051	20	0.0120032825556835
20.32	16.6846895182066	20	0.0120239743638195
20.33	16.7025581665506	20	0.0120377545777374
20.34	16.7157396834086	20	0.0120471183434681
20.35	16.7289220932348	20	0.0120564817435998
20.36	18.2114545456463	20	0.0123143581799047
20.37	18.2372483701765	20	0.0123264082873146
20.38	18.2523414083983	20	0.0123316981290895
20.39	18.2871242705961	20	0.0123503434129881
20.4	18.3882429473545	20	0.0123686504484909
20.41	18.4100414134524	20	0.0123803141412561
20.42	18.4258195852921	20	0.0123916000445285
20.43	18.4434391503561	20	0.0124044686740485
20.44	18.4610656377249	20	0.0124173386000466
20.45	18.4786979850112	20	0.0124302089006387
20.46	18.899948018148	20	0.0125436368131249
20.47	18.9198013577027	20	0.0125554063006045
20.48	18.9396612696532	20	0.0125671740801649
20.49	19.0121893575746	20	0.0126185695171873
20.5	20.8204676928846	20	0.0130055088362583
20.51	21.1641855510599	20	0.0130657095043962
20.52	21.2052906255066	20	0.0130809425573081
20.53	21.2463070519581	20	0.0130961439012754
20.54	21.2873557795532	20	0.0131113311050157
20.55	21.3284373491377	20	0.0131265044389059
20.56	21.3695509122631	20	0.0131416634877027
20.57	21.6656809598621	20	0.0132545311861584
20.58	23.6441080788444	20	0.013672803843148
20.59	23.6689252446597	20	0.0136770563281964
20.6	23.7094781801059	20	0.0136874836641427
20.61	23.8203900351058	20	0.0137254197711212
20.62	23.8515872963845	20	0.0137320248255305
20.63	23.9753525506942	20	0.013746293400903
20.64	24.1411107780247	20	0.0137825840956304
20.65	24.1868420427868	20	0.0137942623561021
20.66	24.2326113237795	20	0.0138059279038951
20.67	24.2794978881709	20	0.013817985517639
20.68	24.3346675475137	20	0.0138331143567817
20.69	24.9709353853613	20	0.0139066762550648
20.7	24.993808611355	20	0.01391055521837
20.71	25.0116095731395	20	0.0139124707260819
20.72	25.0614054177233	20	0.0139267376647022
20.73	25.0982900159513	20	0.0139359992644213
20.74	25.1416797024224	20	0.0139477469716863
20.75	25.5192108442808	20	0.0140266554375314
20.76	25.5695213857189	20	0.0140409851965918
20.77	25.6198790088084	20	0.0140553000900431
20.78	25.6696960142516	20	0.0140695386334735
20.79	25.7132159333355	20	0.0140814074707472
20.8	25.7471639804851	20	0.0140896060830301
20.81	25.7811271779077	20	0.0140977983925752
20.82	26.0475325816242	20	0.0141460698783347
20.83	26.4478377992836	20	0.0141795812630221
20.84	26.5018173733884	20	0.0141763928074983
20.85	26.5721464961922	20	0.0141895020079843
20.86	26.6367441868257	20	0.0142017814846541
20.87	26.8175292983497	20	0.0142337087600417
20.88	26.8421722213873	20	0.0142429367657379
20.89	27.1701871971722	20	0.014306599672807
20.9	27.2246184526087	20	0.0143129879111899
20.91	27.269097381876	20	0.0143172710869178
20.92	27.3136014016333	20	0.0143215480205474
20.93	27.6752980034806	20	0.0143997950353629
20.94	27.8598992478035	20	0.0144356302164727
20.95	27.9074944010705	20	0.0144398828040512
20.96	28.0066102556988	20	0.0144564667599543
20.97	28.1142629801454	20	0.0144749567973981
20.98	30.9504498378562	20	0.014951326647408
20.99	31.0050149873594	20	0.0149666000118313
21	31.0519017168722	20	0.0149808227677071
21.01	31.0958234529431	20	0.0149905154131389
21.02	31.2633514311054	20	0.0150184846253375
21.03	31.272734677022	20	0.0150162188404136
21.04	31.2821087765197	20	0.0150139543712305
21.05	31.2914741650451	20	0.0150116913345534
21.06	31.5607158243466	20	0.0150796095648243
21.07	31.6500652043801	20	0.0150987910748981
21.08	31.7180359764549	20	0.0151121973067361
21.09	31.7840994008653	20	0.0151252831045731
21.1	31.8203124491906	20	0.0151303143004625
21.11	31.8565365295757	20	0.0151353413586826
21.12	31.8927707321231	20	0.0151403640459277
21.13	31.9290161400689	20	0.0151453826637538
21.14	31.965271095726	20	0.0151503967792682
21.15	32.0015369126936	20	0.0151554067553441
21.16	32.0829742423007	20	0.015172448658842
21.17	32.1207335012472	20	0.0151778267063958
21.18	32.2126762927247	20	0.0151975729573679
21.19	32.3557754684125	20	0.015230745616227
21.2	32.4992204181409	20	0.0152638192633997
21.21	32.8796112698072	20	0.0153252431587198
21.22	32.9190670762534	20	0.0153219229893703
21.23	33.0585756533054	20	0.0153305046825746
21.24	33.1105459103131	20	0.0153424855889789
21.25	33.1419122832322	20	0.0153531984759785
21.26	33.2538515467861	20	0.0153906614112779
21.27	33.5201779581053	20	0.0154125795752892
21.28	33.5839894816856	20	0.0154231853516651
21.29	33.7934173885016	20	0.0154686747542943
21.3	33.8679209304113	20	0.0154806398860527
21.31	34.0925406416116	20	0.0155158432395439
21.32	34.2281480720212	20	0.0155346324586061
21.33	34.418919768631	20	0.0155643853976364
21.34	34.6952835831687	20	0.0156097876969006
21.35	34.7604702037888	20	0.0156157811373659
21.36	34.9859525550943	20	0.015651241314853
21.37	35.1084763485128	20	0.0156645360129892
21.38	35.2030121483581	20	0.015676808325621
21.39	35.2975026583656	20	0.0156890503237419
21.4	35.459756768343	20	0.0157114169576811
21.41	35.6259044165958	20	0.0157343059732511
21.42	36.1108951301788	20	0.0158119501843514
21.43	36.2774396742115	20	0.0158351741139918
21.44	36.3611037019688	20	0.0158438090784878
21.45	36.4483810130888	20	0.0158530384399785
21.46	36.513582525021	20	0.0158584031915755
21.47	36.6348595425829	20	0.0158619941627222
21.48	36.6740068743707	20	0.0158700864219563
21.49	36.7202276271362	20	0.0158748789785751
21.5	37.0110516565917	20	0.0159162034306157
21.51	37.107119842749	20	0.0159267198444976
21.52	37.1765886851756	20	0.0159326692291047
21.53	37.2086631926743	20	0.0159322488521092
21.54	37.3962099763798	20	0.0159581496362229
21.55	37.4928699690673	20	0.0159685867477501
21.56	37.5896785284235	20	0.0159790042041614
21.57	37.6288636281855	20	0.0159797336835978
21.58	37.6554651983561	20	0.015980266677043
21.59	37.6706026048434	20	0.0159831874005895
21.6	37.6857300951971	20	0.015986106075337
21.61	37.8175370891998	20	0.0159864379638486
21.62	38.1955943398996	20	0.0160391732693109
21.63	38.2410256036039	20	0.0160406784721753
21.64	38.3167319548	20	0.0160470768353613
21.65	38.3773636996232	20	0.0160510208415511
21.66	38.4835591359773	20	0.0160622847985068
21.67	38.6120426257583	20	0.0160770666545644
21.68	38.8117731077761	20	0.0161031125157832
21.69	39.6848756387227	20	0.0162340700440461
21.7	39.8199276256577	20	0.0162490857500544
21.71	40.110323670842	20	0.0162877131427556
21.72	40.2123938338366	20	0.0162974629699977
21.73	40.3146245454134	20	0.016307194813959
21.74	40.4167958221967	20	0.0163168755572454
21.75	40.6393836872262	20	0.0163445587450811
21.76	40.8505019292084	20	0.0163762404682841
21.77	40.9293685055738	20	0.0163868564093422
21.78	40.9761261081311	20	0.0163914212499518
21.79	41.0229006911137	20	0.016395982275778
21.8	41.0747084454024	20	0.0164014780477607
21.81	46.0357973333652	20	0.0168685172202665
21.82	46.1738879712539	20	0.0168842198141225
21.83	66.4159122027048	20	0.0182022504158738
21.84	66.5569854542543	20	0.0182144275689713
21.85	66.6974131870421	20	0.0182265019099753
21.86	66.7833019064103	20	0.0182330037528813
21.87	66.8679278321688	20	0.0182393664181544
21.88	66.9552912642377	20	0.0182459955065781
21.89	72.6332233970713	20	0.0183851453807311
21.9	82.5961749977327	20	0.0185957135569358
21.91	82.8061136643036	20	0.018603488007266
21.92	82.938312158629	20	0.0186069576628715
21.93	83.0706402992991	20	0.0186104236785748
21.94	83.3639744141232	20	0.0186226762300979
21.95	83.6593891710928	20	0.0186349675368407
21.96	83.8900008417542	20	0.018643682383515
21.97	84.2528589511478	20	0.0186594686697578
21.98	84.5509202532312	20	0.0186716787185189
21.99	84.8498694085514	20	0.018683861869337
22	85.009780132232	20	0.0186886048336284
