Del_FPP	alpha0	nC_FPP	p_FPP
20.78	0.103548950148061	20	0.0142484385648165
20.79	0.103001103157496	20	0.0142845821081959
20.8	0.102454847439818	20	0.0143207765993517
20.81	0.101910174061244	20	0.0143570221063464
20.82	0.101367074112862	20	0.0143933187003999
20.83	0.100825538709344	20	0.0144296664560035
20.84	0.100285558987657	20	0.0144660654510369
20.85	0.0997471261057804	20	0.014502515766887
20.86	0.0992102312413868	20	0.0145390174885704
20.87	0.0986748655905375	20	0.0145755707048584
20.88	0.0981410203663577	20	0.0146121755084045
20.89	0.0976086867977086	20	0.014648831995875
20.9	0.0970778561278412	20	0.0146855402680831
20.91	0.0965485196130593	20	0.014722300430124
20.92	0.0960206778106339	20	0.0147591117971325
20.93	0.0954943029290053	20	0.0147959761112038
20.94	0.0949693960966916	20	0.0148328926525792
20.95	0.0944459486340846	20	0.0148698615426403
20.96	0.0939239518714387	20	0.0149068829074251
20.97	0.0934033971478077	20	0.014943956877747
20.98	0.0928842758100219	20	0.0149810835893112
20.99	0.0923665792116544	20	0.0150182631828353
21	0.0918502987120245	20	0.0150554958041661
21.01	0.0913354256752238	20	0.0150927816043977
21.02	0.0908219514691508	20	0.0151301207399895
21.03	0.0903098674645815	20	0.0151675133728822
21.04	0.0897991650342586	20	0.0152049596706147
21.05	0.0892898355520142	20	0.0152424598064374
21.06	0.0887818703919173	20	0.0152800139594271
21.07	0.0882752609274515	20	0.0153176223145977
21.08	0.0877699985307348	20	0.0153552850630108
21.09	0.0872660745717646	20	0.0153930024018832
21.1	0.0867634804177093	20	0.0154307745346922
21.11	0.0862622074322364	20	0.0154686016712781
21.12	0.0857622469748805	20	0.0155064840279447
21.13	0.0852635904004622	20	0.0155444218275543
21.14	0.0847662290585579	20	0.0155824152996207
21.15	0.0842701542930059	20	0.0156204646803981
21.16	0.0838009691426716	20	0.0156561848518215
21.17	0.0833118058914231	20	0.0156939307269482
21.18	0.0828275257769125	20	0.0157313907974126
21.19	0.082338541036907	20	0.0157694630833829
21.2	0.0818508903276424	20	0.0158075826763795
21.21	0.0813645682018378	20	0.0158457494582947
21.22	0.0808795692874084	20	0.0158839633061381
21.23	0.080395888288267	20	0.0159222240918703
21.24	0.0799135199850676	20	0.0159605316822391
21.25	0.0794324592360033	20	0.0159988859386102
21.26	0.0789527009776041	20	0.0160372867167946
21.27	0.0784742402255418	20	0.0160757338668745
21.28	0.0779970720754605	20	0.0161142272330245
21.29	0.0775211917038024	20	0.0161527666533318
21.3	0.0770465938672945	20	0.0161913520085512
21.31	0.0765732754105923	20	0.0162299829772215
21.32	0.0761012302535224	20	0.0162686595248751
21.33	0.0756304544055527	20	0.0163073814144491
21.34	0.0751609434598395	20	0.0163461484507919
21.35	0.0746804070574385	20	0.0163861795372947
21.36	0.0742127143888108	20	0.0164251097622267
21.37	0.0737462340830558	20	0.016464088934211
21.38	0.0732809659204923	20	0.0165031164819909
21.39	0.0728169044994438	20	0.0165421923512093
21.4	0.0723540444674315	20	0.0165813164852601
21.41	0.0718923805216437	20	0.0166204888251857
21.42	0.0714319079201895	20	0.0166597092577353
21.43	0.0709726213820126	20	0.0166989777264863
21.44	0.070514515494496	20	0.0167382941911079
21.45	0.0700575851803965	20	0.0167776585797565
21.46	0.0696018254171493	20	0.0168170708174082
21.47	0.0691472312377267	20	0.0168565308257058
21.48	0.0686937977315245	20	0.0168960385228005
21.49	0.0682415200453228	20	0.0169355938231841
21.5	0.0677903933842806	20	0.0169751966375161
21.51	0.0673404130129937	20	0.0170148468724415
21.52	0.0668915742566093	20	0.0170545444304003
21.53	0.0664438725020064	20	0.0170942892094286
21.54	0.0659973031990253	20	0.0171340811029508
21.55	0.065551861861769	20	0.0171739199995627
21.56	0.0651075440699721	20	0.0172138057828043
21.57	0.0646643454704239	20	0.0172537383309242
21.58	0.0642222617784826	20	0.0172937175166309
21.59	0.0637812887796535	20	0.0173337432068351
21.6	0.0633414223312189	20	0.0173738152623823
21.61	0.0629026583639925	20	0.0174139335377698
21.62	0.0624649928841227	20	0.0174540978808536
21.63	0.0620284219749676	20	0.0174943081325457
21.64	0.0615929417990999	20	0.0175345641264917
21.65	0.0611585486003546	20	0.0175748656887416
21.66	0.0607252387059925	20	0.0176152126374029
21.67	0.060293008528958	20	0.0176556047822796
21.68	0.0598618545702261	20	0.0176960419244969
21.69	0.0594317734212486	20	0.0177365238561105
21.7	0.0590027617665242	20	0.0177770503596981
21.71	0.0585748163862433	20	0.017817621207937
21.72	0.0581479341590816	20	0.0178582361631605
21.73	0.0577125494342383	20	0.0178999610867084
21.74	0.0572871974953331	20	0.0179407322059249
21.75	0.0568628671172155	20	0.0179815507104567
21.76	0.0564395539484257	20	0.0180224165336616
21.77	0.0560172536782652	20	0.0180633296064008
21.78	0.0555959620375641	20	0.0181042898569025
21.79	0.0551756747995349	20	0.0181452972106136
21.8	0.0547563877806521	20	0.0181863515900473
21.81	0.0543380905016587	20	0.0182274536377112
21.82	0.0539207910303343	20	0.0182686018848425
21.83	0.0535044794562357	20	0.0183097969109592
21.84	0.0530891517761771	20	0.0183510386254843
21.85	0.0526748040355951	20	0.0183923269340063
21.86	0.0522614323299268	20	0.0184336617380568
21.87	0.0518490328060485	20	0.0184750429348778
21.88	0.0514376016638346	20	0.0185164704171721
21.89	0.0510271351578126	20	0.0185579440728406
21.9	0.050617629598939	20	0.0185994637847007
21.91	0.0502090813565024	20	0.0186410294301879
21.92	0.0498014902006255	20	0.0186826404883543
21.93	0.0493948456967927	20	0.0187242976381746
21.94	0.0489891479091309	20	0.018766000327865
21.95	0.0485843934491234	20	0.0188077484115475
21.96	0.0481805789964323	20	0.0188495417363864
21.97	0.0477777013014845	20	0.0188913801421862
21.98	0.0473757571881963	20	0.0189332634609684
21.99	0.0469747435568889	20	0.0189751915165199
22	0.0465746573873519	20	0.0190171641239194
